uniprot	gene_symbol	is_CGC	is_NCG	is_OncoKB	is_MERGED
A0A1B0GWK0	PVALEF	FALSE	FALSE	FALSE	FALSE
A0A1B0GX78	TRBV12-5	FALSE	FALSE	FALSE	FALSE
A0A1B0GX95	TRBV7-4	FALSE	FALSE	FALSE	FALSE
A0A1W2PPD8	KDM4F	FALSE	FALSE	FALSE	FALSE
A0A1W2PPG7	GNG14	FALSE	FALSE	FALSE	FALSE
A0A1W2PPK0	CPHXL2	FALSE	FALSE	FALSE	FALSE
A0A1W2PQ27	SSU72L1	FALSE	FALSE	FALSE	FALSE
A0A1W2PQ64	SSU72L5	FALSE	FALSE	FALSE	FALSE
A0A1W2PQC6	SSU72L4	FALSE	FALSE	FALSE	FALSE
A0A1W2PQD8	SSU72L2	FALSE	FALSE	FALSE	FALSE
A0A1W2PQJ5	SSU72L3	FALSE	FALSE	FALSE	FALSE
A0A1W2PQL4	ZNF722	FALSE	FALSE	FALSE	FALSE
A0A1W2PR48	TLE7	FALSE	FALSE	FALSE	FALSE
A0A1W2PR75	SSU72L6	FALSE	FALSE	FALSE	FALSE
A0A1W2PR95	IGBP1C	FALSE	FALSE	FALSE	FALSE
A0A1W2PRP0	FOXL3	FALSE	FALSE	FALSE	FALSE
A0A2R8Y619	H2BK1	FALSE	FALSE	FALSE	FALSE
A0A3B3IT33	TRIM51G	FALSE	FALSE	FALSE	FALSE
A0A3B3IU63	H2AL3	FALSE	FALSE	FALSE	FALSE
A0A494C071	PWWP4	FALSE	FALSE	FALSE	FALSE
A0A494C1R9	TSPY9	FALSE	FALSE	FALSE	FALSE
A0A5A6	TRBV11-3	FALSE	FALSE	FALSE	FALSE
A0A5F9ZHS7	NFILZ	FALSE	FALSE	FALSE	FALSE
A0A7P0TBJ1	HAPSTR2	FALSE	FALSE	FALSE	FALSE
A0A804HLA8	GNG5B	FALSE	FALSE	FALSE	FALSE
A0A8V8TMC4	CCNYL1B	FALSE	FALSE	FALSE	FALSE
A0PG75	PLSCR5	FALSE	FALSE	FALSE	FALSE
A1A4Y4	IRGM	FALSE	FALSE	FALSE	FALSE
A1L453	PRSS38	FALSE	TRUE	FALSE	TRUE
A4D256	CDC14C	FALSE	FALSE	FALSE	FALSE
A5LHX3	PSMB11	FALSE	FALSE	FALSE	FALSE
A6NCK2	TRIM43B	FALSE	FALSE	FALSE	FALSE
A6NCM1	DRC11L	FALSE	FALSE	FALSE	FALSE
A6NCS4	NKX2-6	FALSE	FALSE	FALSE	FALSE
A6NCW0	USP17L3	FALSE	FALSE	FALSE	FALSE
A6NCW7	USP17L4	FALSE	FALSE	FALSE	FALSE
A6NDI0	TRIM49B	FALSE	FALSE	FALSE	FALSE
A6NDY0	PABPN1L	FALSE	FALSE	FALSE	FALSE
A6NDZ8	MBD3L4	FALSE	FALSE	FALSE	FALSE
A6NE82	MBD3L3	FALSE	FALSE	FALSE	FALSE
A6NEQ0	RBMY1E	FALSE	FALSE	FALSE	FALSE
A6NER0	TBC1D3F	FALSE	FALSE	FALSE	FALSE
A6NFH5	FABP12	FALSE	FALSE	FALSE	FALSE
A6NG13	MGAT4D	FALSE	FALSE	FALSE	FALSE
A6NGD5	ZSCAN5C	FALSE	FALSE	FALSE	FALSE
A6NGE4	DCAF8L1	FALSE	FALSE	FALSE	FALSE
A6NGJ6	TRIM64	FALSE	FALSE	FALSE	FALSE
A6NH57	ARL5C	FALSE	FALSE	FALSE	FALSE
A6NHN0	OTOL1	FALSE	FALSE	FALSE	FALSE
A6NI03	TRIM64B	FALSE	FALSE	FALSE	FALSE
A6NJ08	MBD3L5	FALSE	FALSE	FALSE	FALSE
A6NJI9	LRRC72	FALSE	FALSE	FALSE	FALSE
A6NJL1	ZSCAN5B	FALSE	FALSE	FALSE	FALSE
A6NJW4	LRRC3C	FALSE	FALSE	FALSE	FALSE
A6NK02	TRIM75	FALSE	FALSE	FALSE	FALSE
A6NKD2	TSPY2	FALSE	FALSE	FALSE	FALSE
A6NLI5	TRIM64C	FALSE	FALSE	FALSE	FALSE
A6NNM3	RIMBP3B	FALSE	FALSE	FALSE	FALSE
A6NNN8	SLC38A8	FALSE	TRUE	FALSE	TRUE
A6NNS2	DHRS7C	FALSE	FALSE	FALSE	FALSE
A8MTJ3	GNAT3	FALSE	FALSE	FALSE	FALSE
A8MUK1	USP17L5	FALSE	FALSE	FALSE	FALSE
A8MV81	HIGD1C	FALSE	FALSE	FALSE	FALSE
A8MYZ0	MINDY4B	FALSE	FALSE	FALSE	FALSE
B0FP48	UPK3BL1	FALSE	FALSE	FALSE	FALSE
B2RNN3	C1QTNF9B	FALSE	FALSE	FALSE	FALSE
B2RXH8	HNRNPCL2	FALSE	FALSE	FALSE	FALSE
B4DZS4	TCP11X1	FALSE	FALSE	FALSE	FALSE
B7U540	KCNJ18	FALSE	FALSE	FALSE	FALSE
B7ZW38	HNRNPCL3	FALSE	FALSE	FALSE	FALSE
C9J1S8	TRIM49D1; TRIM49D2	FALSE	FALSE	FALSE	FALSE
C9J2P7	USP17L15	FALSE	FALSE	FALSE	FALSE
C9JJH3	USP17L10	FALSE	FALSE	FALSE	FALSE
C9JLJ4	USP17L13	FALSE	FALSE	FALSE	FALSE
C9JVI0	USP17L11	FALSE	FALSE	FALSE	FALSE
D3W0D1	KLRF2	FALSE	FALSE	FALSE	FALSE
D6R9N7	USP17L18	FALSE	FALSE	FALSE	FALSE
D6RA61	USP17L22	FALSE	FALSE	FALSE	FALSE
D6RBM5	USP17L23	FALSE	FALSE	FALSE	FALSE
D6RBQ6	USP17L17	FALSE	FALSE	FALSE	FALSE
D6RJB6	USP17L20	FALSE	FALSE	FALSE	FALSE
E5RIL1	UPK3BL2	FALSE	FALSE	FALSE	FALSE
E9PQ53	NDUFC2-KCTD14	FALSE	FALSE	FALSE	FALSE
I1YAP6	TRIM77	FALSE	FALSE	FALSE	FALSE
O00507	USP9Y	FALSE	FALSE	FALSE	FALSE
O14556	GAPDHS	FALSE	FALSE	FALSE	FALSE
O14613	CDC42EP2	FALSE	FALSE	FALSE	FALSE
O14627	CDX4	FALSE	TRUE	FALSE	TRUE
O14830	PPEF2	FALSE	FALSE	FALSE	FALSE
O14990	PPP1R2C	FALSE	FALSE	FALSE	FALSE
O15389	SIGLEC5	FALSE	FALSE	FALSE	FALSE
O15482	TEX28; TEX28P1; TEX28P2	FALSE	FALSE	FALSE	FALSE
O15523	DDX3Y	FALSE	FALSE	FALSE	FALSE
O60812	HNRNPCL1	FALSE	TRUE	FALSE	TRUE
O75344	FKBP6	FALSE	FALSE	FALSE	FALSE
O75388	GPR32	FALSE	TRUE	FALSE	TRUE
O75526	RBMXL2	FALSE	FALSE	FALSE	FALSE
O75715	GPX5	FALSE	TRUE	FALSE	TRUE
O75920	SERF1A; SERF1B	FALSE	FALSE	FALSE	FALSE
O75951	LYZL6	FALSE	FALSE	FALSE	FALSE
O95393	BMP10	FALSE	FALSE	FALSE	FALSE
O95626	ANP32D	FALSE	FALSE	FALSE	FALSE
O95968	SCGB1D1	FALSE	FALSE	FALSE	FALSE
O95972	BMP15	FALSE	FALSE	FALSE	FALSE
P00540	MOS	FALSE	TRUE	FALSE	TRUE
P00740	F9	FALSE	FALSE	FALSE	FALSE
P02008	HBZ	FALSE	FALSE	FALSE	FALSE
P02100	HBE1	FALSE	FALSE	FALSE	FALSE
P02489	CRYAA	FALSE	FALSE	FALSE	FALSE
P05160	F13B	FALSE	FALSE	FALSE	FALSE
P05813	CRYBA1	FALSE	FALSE	FALSE	FALSE
P05976	MYL1	FALSE	FALSE	FALSE	FALSE
P07205	PGK2	FALSE	FALSE	FALSE	FALSE
P07438	MT1B	FALSE	FALSE	FALSE	FALSE
P0C0E4	RAB40AL	FALSE	FALSE	FALSE	FALSE
P0C2S0	CTXN2	FALSE	FALSE	FALSE	FALSE
P0C5Y9	H2AB1	FALSE	FALSE	FALSE	FALSE
P0C5Z0	H2AB2; H2AB3	FALSE	FALSE	FALSE	FALSE
P0C7H9	USP17L7	FALSE	FALSE	FALSE	FALSE
P0C7I0	USP17L8	FALSE	FALSE	FALSE	FALSE
P0C7V6	SUPT20HL2	FALSE	FALSE	FALSE	FALSE
P0C7V8	DCAF8L2	FALSE	FALSE	FALSE	FALSE
P0C7X1	TBC1D3H	FALSE	FALSE	FALSE	FALSE
P0CB33	ZNF735	FALSE	FALSE	FALSE	FALSE
P0CB47	UBTFL1	FALSE	FALSE	FALSE	FALSE
P0CE71	OCM2	FALSE	FALSE	FALSE	FALSE
P0CI25	TRIM49	FALSE	FALSE	FALSE	FALSE
P0CI26	TRIM49C	FALSE	FALSE	FALSE	FALSE
P0CV98	TSPY3	FALSE	FALSE	FALSE	FALSE
P0CV99	TSPY4	FALSE	FALSE	FALSE	FALSE
P0CW00	TSPY8	FALSE	FALSE	FALSE	FALSE
P0CW01	TSPY10	FALSE	FALSE	FALSE	FALSE
P0CW19	LIMS3	FALSE	FALSE	FALSE	FALSE
P0CW20	LIMS4	FALSE	FALSE	FALSE	FALSE
P0DJD3	RBMY1A1	FALSE	FALSE	FALSE	FALSE
P0DKB6	MPC1L	FALSE	FALSE	FALSE	FALSE
P0DM35	MT1HL1	FALSE	FALSE	FALSE	FALSE
P0DMN0	SULT1A4	FALSE	FALSE	FALSE	FALSE
P0DMR1	HNRNPCL4	FALSE	FALSE	FALSE	FALSE
P0DMU7	CT45A6	FALSE	FALSE	FALSE	FALSE
P0DMU8	CT45A5	FALSE	FALSE	FALSE	FALSE
P0DMV2	CT45A9	FALSE	FALSE	FALSE	FALSE
P0DN26	PPIAL4F	FALSE	FALSE	FALSE	FALSE
P0DN37	PPIAL4G	FALSE	TRUE	FALSE	TRUE
P0DPD5	ZNF723	FALSE	FALSE	FALSE	FALSE
P0DPD6	ECE2	FALSE	FALSE	FALSE	FALSE
P0DPK2	H3Y1	FALSE	FALSE	FALSE	FALSE
P0DPK3	NOTCH2NLB	FALSE	FALSE	FALSE	FALSE
P0DPK5	H3Y2	FALSE	FALSE	FALSE	FALSE
P0DTE5	UGT2A2	FALSE	TRUE	FALSE	TRUE
P0DX04	TMSB15C	FALSE	FALSE	FALSE	FALSE
P11488	GNAT1	FALSE	TRUE	FALSE	TRUE
P12018	VPREB1	FALSE	FALSE	FALSE	FALSE
P14679	TYR	FALSE	FALSE	FALSE	FALSE
P20671	H2AC7	FALSE	TRUE	FALSE	TRUE
P21108	PRPS1L1	FALSE	FALSE	FALSE	FALSE
P22310	UGT1A4	FALSE	FALSE	FALSE	FALSE
P22612	PRKACG	FALSE	FALSE	FALSE	FALSE
P23415	GLRA1	FALSE	FALSE	FALSE	FALSE
P26641	EEF1G	FALSE	FALSE	FALSE	FALSE
P27539	GDF1	FALSE	FALSE	FALSE	FALSE
P29803	PDHA2	FALSE	FALSE	FALSE	FALSE
P30301	MIP	FALSE	FALSE	FALSE	FALSE
P33778	H2BC3	FALSE	TRUE	FALSE	TRUE
P34998	CRHR1	FALSE	FALSE	FALSE	FALSE
P36980	CFHR2	FALSE	TRUE	FALSE	TRUE
P37058	HSD17B3	FALSE	FALSE	FALSE	FALSE
P38567	SPAM1	FALSE	TRUE	FALSE	TRUE
P43080	GUCA1A	FALSE	FALSE	FALSE	FALSE
P47944	MT4	FALSE	FALSE	FALSE	FALSE
P48165	GJA8	FALSE	FALSE	FALSE	FALSE
P49223	SPINT3	FALSE	FALSE	FALSE	FALSE
P50461	CSRP3	FALSE	FALSE	FALSE	FALSE
P51841	GUCY2F	FALSE	FALSE	FALSE	FALSE
P54107	CRISP1	FALSE	FALSE	FALSE	FALSE
P56180	TPTE	FALSE	TRUE	FALSE	TRUE
P57773	GJA9	FALSE	FALSE	FALSE	FALSE
P59665	DEFA1; DEFA1B	FALSE	FALSE	FALSE	FALSE
P59796	GPX6	FALSE	FALSE	FALSE	FALSE
P59826	BPIFB3	FALSE	FALSE	FALSE	FALSE
P60153	RNASE9	FALSE	FALSE	FALSE	FALSE
P60321	NANOS2	FALSE	FALSE	FALSE	FALSE
P60673	PFN3	FALSE	FALSE	FALSE	FALSE
P69891	HBG1	FALSE	FALSE	FALSE	FALSE
P69892	HBG2	FALSE	FALSE	FALSE	FALSE
P78358	CTAG1A; CTAG1B	FALSE	FALSE	FALSE	FALSE
P81534	DEFB103A; DEFB103B	FALSE	FALSE	FALSE	FALSE
Q01534	TSPY1	FALSE	FALSE	FALSE	FALSE
Q02221	COX6A2	FALSE	FALSE	FALSE	FALSE
Q02539	H1-1	FALSE	FALSE	FALSE	FALSE
Q05329	GAD2	FALSE	FALSE	FALSE	FALSE
Q08188	TGM3	FALSE	FALSE	FALSE	FALSE
Q11128	FUT5	FALSE	FALSE	FALSE	FALSE
Q12798	CETN1	FALSE	FALSE	FALSE	FALSE
Q13117	DAZ2	FALSE	FALSE	FALSE	FALSE
Q13360	ZNF177	FALSE	FALSE	FALSE	FALSE
Q13956	PDE6H	FALSE	FALSE	FALSE	FALSE
Q14409	GK3	FALSE	FALSE	FALSE	FALSE
Q14410	GK2	FALSE	FALSE	FALSE	FALSE
Q15415	RBMY1F; RBMY1J	FALSE	FALSE	FALSE	FALSE
Q16695	H3-4	FALSE	FALSE	TRUE	TRUE
Q2M2D7	TBC1D28	FALSE	FALSE	FALSE	FALSE
Q2M5E4	RGS21	FALSE	FALSE	FALSE	FALSE
Q2TBA0	KLHL40	FALSE	FALSE	FALSE	FALSE
Q2WGN9	GAB4	FALSE	FALSE	FALSE	FALSE
Q3C1V8	BSX	FALSE	FALSE	FALSE	FALSE
Q3SY17	SLC25A52	FALSE	FALSE	FALSE	FALSE
Q3SYB3	FOXD4L6	FALSE	FALSE	FALSE	FALSE
Q495N2	SLC36A3	FALSE	FALSE	FALSE	FALSE
Q495X7	TRIM60	FALSE	FALSE	FALSE	FALSE
Q496H8	NRN1L	FALSE	FALSE	FALSE	FALSE
Q49SQ1	GPR33	FALSE	FALSE	FALSE	FALSE
Q4AC99	ACCSL	FALSE	FALSE	FALSE	FALSE
Q4VC39	HIGD2B	FALSE	FALSE	FALSE	FALSE
Q59H18	TNNI3K	FALSE	FALSE	FALSE	FALSE
Q5DT21	SPINK9	FALSE	FALSE	FALSE	FALSE
Q5GH77	XKR3	FALSE	FALSE	FALSE	FALSE
Q5H9J9	TCP11X2	FALSE	FALSE	FALSE	FALSE
Q5HYJ1	TECRL	FALSE	FALSE	FALSE	FALSE
Q5JQF8	PABPC1L2A; PABPC1L2B	FALSE	FALSE	FALSE	FALSE
Q5SZD4	GLYATL3	FALSE	FALSE	FALSE	FALSE
Q5T764	IFIT1B	FALSE	FALSE	FALSE	FALSE
Q5T9Z0	TEDDM1	FALSE	FALSE	FALSE	FALSE
Q5TFG8	ZC2HC1B	FALSE	FALSE	FALSE	FALSE
Q5TGS1	HES3	FALSE	FALSE	FALSE	FALSE
Q5VV16	FOXD4L5	FALSE	FALSE	FALSE	FALSE
Q5VVX9	UBE2U	FALSE	FALSE	FALSE	FALSE
Q5VXM1	CDCP2	FALSE	FALSE	FALSE	FALSE
Q5VYV0	FOXB2	FALSE	TRUE	FALSE	TRUE
Q5VYY2	LIPM	FALSE	FALSE	FALSE	FALSE
Q5VZV1	METTL21C	FALSE	FALSE	FALSE	FALSE
Q64ET8	FRG2	FALSE	FALSE	FALSE	FALSE
Q685J3	MUC17	FALSE	TRUE	FALSE	TRUE
Q68J44	DUSP29	FALSE	FALSE	FALSE	FALSE
Q6A555	TXNDC8	FALSE	TRUE	FALSE	TRUE
Q6DHY5	TBC1D3G	FALSE	FALSE	FALSE	FALSE
Q6IE38	SPINK14	FALSE	FALSE	FALSE	FALSE
Q6IMI4	SULT6B1	FALSE	FALSE	FALSE	FALSE
Q6IPX1	TBC1D3C	FALSE	FALSE	FALSE	FALSE
Q6NT32	CES5A	FALSE	FALSE	FALSE	FALSE
Q6NXS1	PPP1R2B	FALSE	FALSE	FALSE	FALSE
Q6P4F2	FDX2	FALSE	FALSE	FALSE	FALSE
Q6P5Q4	LMOD2	FALSE	FALSE	FALSE	FALSE
Q6PI77	GPRASP3	FALSE	FALSE	FALSE	FALSE
Q6PIV2	FOXR1	FALSE	TRUE	FALSE	TRUE
Q6PJQ5	FOXR2	FALSE	TRUE	FALSE	TRUE
Q6R6M4	USP17L2	FALSE	FALSE	FALSE	FALSE
Q6RSH7	VHLL	FALSE	FALSE	FALSE	FALSE
Q6SJ96	TBPL2	FALSE	FALSE	FALSE	FALSE
Q6TGC4	PADI6	FALSE	FALSE	FALSE	FALSE
Q6UVW9	CLEC2A	FALSE	FALSE	FALSE	FALSE
Q6UWN0	LYPD4	FALSE	FALSE	FALSE	FALSE
Q6UXZ3	CD300LD	FALSE	FALSE	FALSE	FALSE
Q6VB84	FOXD4L3	FALSE	FALSE	FALSE	FALSE
Q6XE38	SCGB1D4	FALSE	FALSE	FALSE	FALSE
Q6ZVZ8	ASB18	FALSE	FALSE	FALSE	FALSE
Q71RS6	SLC24A5	FALSE	TRUE	FALSE	TRUE
Q75WM6	H1-7	FALSE	FALSE	FALSE	FALSE
Q7L8S5	OTUD6A	FALSE	FALSE	FALSE	FALSE
Q7RTM1	OTOP1	FALSE	TRUE	FALSE	TRUE
Q7RTV2	GSTA5	FALSE	FALSE	FALSE	FALSE
Q7RTZ2	USP17L1	FALSE	FALSE	FALSE	FALSE
Q7Z3H4	SAMD7	FALSE	FALSE	FALSE	FALSE
Q7Z3S9	NOTCH2NLA	FALSE	FALSE	FALSE	FALSE
Q7Z418	KCNK18	FALSE	FALSE	FALSE	FALSE
Q7Z444	ERAS	FALSE	FALSE	FALSE	FALSE
Q7Z4J2	GLT6D1	FALSE	FALSE	FALSE	FALSE
Q7Z4T8	GALNTL5	FALSE	TRUE	FALSE	TRUE
Q7Z4Y8	ATP5MGL	FALSE	FALSE	FALSE	FALSE
Q86SG3	DAZ4	FALSE	FALSE	FALSE	FALSE
Q86UF2	CTAGE6	FALSE	FALSE	FALSE	FALSE
Q86UP6	CUZD1	FALSE	FALSE	FALSE	FALSE
Q86UW8	HAPLN4	FALSE	FALSE	FALSE	FALSE
Q86WK7	AMIGO3	FALSE	FALSE	FALSE	FALSE
Q8IUE0	TGIF2LY	FALSE	FALSE	FALSE	FALSE
Q8IUE1	TGIF2LX	FALSE	FALSE	FALSE	FALSE
Q8IUE6	H2AC21	FALSE	FALSE	FALSE	FALSE
Q8IUH8	SPPL2C	FALSE	FALSE	FALSE	FALSE
Q8IV76	PASD1	FALSE	TRUE	FALSE	TRUE
Q8IWU9	TPH2	FALSE	FALSE	FALSE	FALSE
Q8IWZ4	TRIM48	FALSE	TRUE	FALSE	TRUE
Q8IWZ5	TRIM42	FALSE	FALSE	FALSE	FALSE
Q8IY49	MMD2	FALSE	FALSE	FALSE	FALSE
Q8IYF1	ELOA2	FALSE	FALSE	FALSE	FALSE
Q8IYP2	PRSS58	FALSE	FALSE	FALSE	FALSE
Q8IYR6	TMEFF1	FALSE	FALSE	FALSE	FALSE
Q8IYS8	BOD1L2	FALSE	FALSE	FALSE	FALSE
Q8IYX0	ZNF679	FALSE	FALSE	FALSE	FALSE
Q8IYX1	TBC1D21	FALSE	FALSE	FALSE	FALSE
Q8IZP1	TBC1D3	FALSE	FALSE	FALSE	FALSE
Q8IZX4	TAF1L	FALSE	TRUE	FALSE	TRUE
Q8N4N8	KIF2B	FALSE	TRUE	FALSE	TRUE
Q8N752	CSNK1A1L	FALSE	FALSE	FALSE	FALSE
Q8N7E2	CBLL2	FALSE	FALSE	FALSE	FALSE
Q8N7R1	POM121L12	FALSE	FALSE	FALSE	FALSE
Q8N7X1	RBMXL3	FALSE	TRUE	FALSE	TRUE
Q8N8F6	YIPF7	FALSE	FALSE	FALSE	FALSE
Q8N8G2	VGLL2	FALSE	FALSE	FALSE	FALSE
Q8NEG5	ZSWIM2	FALSE	FALSE	FALSE	FALSE
Q8NEK8	TENT5D	FALSE	TRUE	FALSE	TRUE
Q8NFQ5	BPIFB6	FALSE	FALSE	FALSE	FALSE
Q8NFZ3	NLGN4Y	FALSE	FALSE	FALSE	FALSE
Q8NGV0	OR2Y1	FALSE	FALSE	FALSE	FALSE
Q8NHS0	DNAJB8	FALSE	FALSE	FALSE	FALSE
Q8NHS2	GOT1L1	FALSE	FALSE	FALSE	FALSE
Q8NHU0	CT45A3	FALSE	FALSE	FALSE	FALSE
Q8NHZ7	MBD3L2	FALSE	FALSE	FALSE	FALSE
Q8TAA3	PSMA8	FALSE	FALSE	FALSE	FALSE
Q8TC17	GRAPL	FALSE	FALSE	FALSE	FALSE
Q8TC36	SUN5	FALSE	FALSE	FALSE	FALSE
Q8TC94	ACTL9	FALSE	FALSE	FALSE	FALSE
Q8TD47	RPS4Y2	FALSE	FALSE	FALSE	FALSE
Q8TDE3	RNASE8	FALSE	FALSE	FALSE	FALSE
Q8TDG2	ACTRT1	FALSE	FALSE	FALSE	FALSE
Q8TDT2	GPR152	FALSE	FALSE	FALSE	FALSE
Q8TDY3	ACTRT2	FALSE	FALSE	FALSE	FALSE
Q8WTU0	DDI1	FALSE	FALSE	FALSE	FALSE
Q8WW32	HMGB4	FALSE	FALSE	FALSE	FALSE
Q8WWF5	ZNRF4	FALSE	FALSE	FALSE	FALSE
Q8WWY6	MBD3L1	FALSE	FALSE	FALSE	FALSE
Q8WXT5	FOXD4L4	FALSE	FALSE	FALSE	FALSE
Q92886	NEUROG1	FALSE	FALSE	FALSE	FALSE
Q969M2	GJA10	FALSE	FALSE	FALSE	FALSE
Q96A99	PTX4	FALSE	FALSE	FALSE	FALSE
Q96BQ3	TRIM43	FALSE	FALSE	FALSE	FALSE
Q96HJ5	MS4A3	FALSE	FALSE	FALSE	FALSE
Q96IS3	RAX2	FALSE	FALSE	FALSE	FALSE
Q96J77	TPD52L3	FALSE	FALSE	FALSE	FALSE
Q96J87	CELF6	FALSE	FALSE	FALSE	FALSE
Q96JC4	ZNF479	FALSE	TRUE	FALSE	TRUE
Q96JG8	MAGED4; MAGED4B	FALSE	FALSE	FALSE	FALSE
Q96KN9	GJD4	FALSE	FALSE	FALSE	FALSE
Q96KX0	LYZL4	FALSE	FALSE	FALSE	FALSE
Q96L12	CALR3	FALSE	FALSE	FALSE	FALSE
Q96LZ3	PPP3R2	FALSE	FALSE	FALSE	FALSE
Q96M93	ADAD1	FALSE	FALSE	FALSE	FALSE
Q96PE6	ZIM3	FALSE	FALSE	FALSE	FALSE
Q96PF1	TGM7	FALSE	FALSE	FALSE	FALSE
Q96PU9	CIMAP1A	FALSE	FALSE	FALSE	FALSE
Q96QH8	SPACA5; SPACA5B	FALSE	FALSE	FALSE	FALSE
Q96QU4	FRG2B	FALSE	TRUE	FALSE	TRUE
Q96QV6	H2AC1	FALSE	FALSE	FALSE	FALSE
Q96QZ0	PANX3	FALSE	FALSE	FALSE	FALSE
Q96RT6	CTAGE1	FALSE	FALSE	FALSE	FALSE
Q96SF2	CCT8L2	FALSE	TRUE	FALSE	TRUE
Q99525	H4C7	FALSE	FALSE	FALSE	FALSE
Q99578	RIT2	FALSE	TRUE	FALSE	TRUE
Q99666	RGPD5; RGPD6	FALSE	FALSE	FALSE	FALSE
Q9BSJ1	TRIM51	FALSE	TRUE	FALSE	TRUE
Q9BUA6	MYL10	FALSE	FALSE	FALSE	FALSE
Q9BXA7	TSSK1B	FALSE	FALSE	FALSE	FALSE
Q9BXI2	SLC25A2	FALSE	FALSE	FALSE	FALSE
Q9BXJ0	C1QTNF5	FALSE	FALSE	FALSE	FALSE
Q9BXR6	CFHR5	FALSE	FALSE	FALSE	FALSE
Q9BXS1	IDI2	FALSE	FALSE	FALSE	FALSE
Q9BY66	KDM5D	FALSE	FALSE	TRUE	TRUE
Q9BY79	MFRP	FALSE	FALSE	FALSE	FALSE
Q9C0A0	CNTNAP4	FALSE	FALSE	FALSE	FALSE
Q9GZY0	NXF2; NXF2B	FALSE	FALSE	FALSE	FALSE
Q9H0C2	SLC25A31	FALSE	FALSE	FALSE	FALSE
Q9H0I9	TKTL2	FALSE	TRUE	FALSE	TRUE
Q9H1J5	WNT8A	FALSE	FALSE	FALSE	FALSE
Q9H347	UBQLN3	FALSE	FALSE	FALSE	FALSE
Q9H3M9	ATXN3L	FALSE	TRUE	FALSE	TRUE
Q9H4I0	RAD21L1	FALSE	FALSE	FALSE	FALSE
Q9H4S2	GSX1	FALSE	FALSE	FALSE	FALSE
Q9H596	DUSP21	FALSE	FALSE	FALSE	FALSE
Q9HAT1	LMAN1L	FALSE	FALSE	FALSE	FALSE
Q9HB31	SEBOX	FALSE	FALSE	FALSE	FALSE
Q9HBL6	LRTM1	FALSE	TRUE	FALSE	TRUE
Q9HBY0	NOX3	FALSE	FALSE	FALSE	FALSE
Q9NQ03	SCRT2	FALSE	FALSE	FALSE	FALSE
Q9NQZ3	DAZ1	FALSE	FALSE	FALSE	FALSE
Q9NR64	KLHL1	FALSE	FALSE	FALSE	FALSE
Q9NR90	DAZ3	FALSE	FALSE	FALSE	FALSE
Q9NR96	TLR9	FALSE	TRUE	FALSE	TRUE
Q9NRE1	MMP26	FALSE	FALSE	FALSE	FALSE
Q9NRJ5	PAPOLB	FALSE	TRUE	FALSE	TRUE
Q9NSB4	KRT82	FALSE	FALSE	FALSE	FALSE
Q9NY43	BARHL2	FALSE	FALSE	FALSE	FALSE
Q9NYG8	KCNK4	FALSE	FALSE	FALSE	FALSE
Q9NZH5	PTTG2	FALSE	FALSE	FALSE	FALSE
Q9NZN9	AIPL1	FALSE	FALSE	FALSE	FALSE
